Estacao,Date,Data2,Day,Hora,Precipitacao,total_precip,TempMaxima,TempMinima,min temp,Temp Comp Media,Umidade Relativa Media
83743,06/04/2013,,,1200,1.3,,,24.6,,,
83743,07/04/2013,,,0,,,31.6,,,27.02,78.25
83743,07/04/2013,,,1200,0,,,25.1,,,
83743,08/04/2013,,,0,,,30.9,,,26.32,69.5
83743,08/04/2013,,,1200,0,,,24.5,,,
83743,09/04/2013,,,0,,,28.6,,,25.42,76.75
83743,09/04/2013,,,1200,0.2,,,23.5,,,
83743,10/04/2013,,,0,,,28.4,,,25.04,75.5
83743,10/04/2013,,,1200,0,,,22.6,,,
83743,11/04/2013,,,0,,,32.4,,,26.96,68
83743,11/04/2013,,,1200,0,,,24.5,,,
83743,12/04/2013,,,0,,,35,,,28.7,66.5
83743,12/04/2013,,,1200,0,,,24.5,,,
83743,13/04/2013,,,0,,,33,,,26.7,80.25
83743,13/04/2013,,,1200,0,,,24.3,,,
83743,14/04/2013,,,0,,,24.4,,,22.56,85.5
83743,14/04/2013,,,1200,39.4,,,21.5,,,
83743,15/04/2013,,,0,,,26.6,,,22.9,76
83743,15/04/2013,,,1200,0.6,,,20.5,,,
83743,16/04/2013,,,0,,,31,,,24.46,65
83743,16/04/2013,,,1200,0,,,20.9,,,
83743,17/04/2013,,,0,,,29.4,,,24.12,61.75
83743,17/04/2013,,,1200,0,,,21.4,,,
83743,18/04/2013,,,0,,,29.1,,,23.6,72
83743,18/04/2013,,,1200,0,,,20.2,,,
83743,19/04/2013,,,0,,,28.6,,,23.88,74.25
83743,19/04/2013,,,1200,0,,,21,,,
83743,20/04/2013,,,0,,,27.6,,,23.6,72.25
83743,20/04/2013,,,1200,0.4,,,20.8,,,
83743,21/04/2013,,,0,,,26.4,,,23.14,80.25
83743,21/04/2013,,,1200,0.3,,,21.3,,,
83743,22/04/2013,,,0,,,30,,,23.48,70
83743,22/04/2013,,,1200,2,,,20.2,,,
83743,23/04/2013,,,0,,,29.2,,,23.64,71.5
83743,23/04/2013,,,1200,0,,,19.8,,,
83743,24/04/2013,,,0,,,29.4,,,23.6,70.25
83743,24/04/2013,,,1200,0,,,19.8,,,
83743,25/04/2013,,,0,,,28.4,,,23.48,71.5
83743,25/04/2013,,,1200,0,,,20,,,
83743,26/04/2013,,,0,,,30.3,,,24,72.75
83743,26/04/2013,,,1200,0,,,20.1,,,
83743,27/04/2013,,,0,,,30,,,24.32,72
83743,27/04/2013,,,1200,0,,,21,,,
83743,28/04/2013,,,0,,,30.8,,,24.6,72.5
83743,28/04/2013,,,1200,0,,,21,,,
83743,29/04/2013,,,0,,,29.7,,,24.8,72.5
83743,29/04/2013,,,1200,0,,,21.4,,,
83743,30/04/2013,,,0,,,33,,,26.12,68
83743,30/04/2013,,,1200,0,,,21.4,,,
83743,01/05/2013,,,0,,,31.4,,,25.46,74.75
83743,01/05/2013,,,1200,0,,,22.5,,,
83743,02/05/2013,,,0,,,30.6,,,25.08,76
83743,02/05/2013,,,1200,0,,,22.2,,,
83743,03/05/2013,,,0,,,33.4,,,26.22,71
83743,03/05/2013,,,1200,0,,,22.4,,,
83743,04/05/2013,,,0,,,35,,,27.24,66.75
83743,04/05/2013,,,1200,0,,,22.2,,,
83743,05/05/2013,,,0,,,32,,,26.54,78
83743,05/05/2013,,,1200,0,,,23,,,
83743,06/05/2013,,,0,,,27.2,,,21.58,77
83743,06/05/2013,,,1200,11.6,,,18.8,,,
83743,07/05/2013,,,0,,,28.7,,,22.54,70.25
83743,07/05/2013,,,1200,1,,,18.2,,,
83743,08/05/2013,,,0,,,27.7,,,22.24,63.25
83743,08/05/2013,,,1200,2.6,,,19.5,,,
83743,09/05/2013,,,0,,,27.4,,,21.94,69.75
83743,09/05/2013,,,1200,0,,,17.6,,,
83743,10/05/2013,,,0,,,28.1,,,22.94,69.5
83743,10/05/2013,,,1200,0,,,19.2,,,
83743,11/05/2013,,,0,,,29.9,,,23.3,69.25
83743,11/05/2013,,,1200,0,,,19.2,,,
83743,12/05/2013,,,0,,,31.5,,,24.06,70.25
83743,12/05/2013,,,1200,0,,,19.4,,,
83743,13/05/2013,,,0,,,31.3,,,25.18,68.5
83743,13/05/2013,,,1200,0,,,20.9,,,
83743,14/05/2013,,,0,,,34.9,,,27.08,67.75
83743,14/05/2013,,,1200,0,,,21.7,,,
83743,15/05/2013,,,0,,,35.6,,,27.84,64.75
83743,15/05/2013,,,1200,0,,,23,,,
83743,16/05/2013,,,0,,,32.8,,,26.8,70
83743,16/05/2013,,,1200,0,,,24,,,
83743,17/05/2013,,,0,,,26.6,,,22.08,92.25
83743,17/05/2013,,,1200,12.7,,,20.2,,,
83743,18/05/2013,,,0,,,23.2,,,21.3,82
83743,18/05/2013,,,1200,11.8,,,19.7,,,
83743,19/05/2013,,,0,,,26.8,,,22.48,72.25
83743,19/05/2013,,,1200,0.8,,,19,,,
83743,20/05/2013,,,0,,,30.3,,,24.22,73.5
83743,20/05/2013,,,1200,0,,,20.7,,,
83743,21/05/2013,,,0,,,29.8,,,24.76,67.75
83743,21/05/2013,,,1200,0,,,21.6,,,
83743,22/05/2013,,,0,,,27.5,,,24.22,68.75
83743,22/05/2013,,,1200,0,,,22.4,,,
83743,23/05/2013,,,0,,,25.4,,,22.42,78
83743,23/05/2013,,,1200,4.1,,,20.3,,,
83743,24/05/2013,,,0,,,25.6,,,21.72,82
83743,24/05/2013,,,1200,3.1,,,19.4,,,
83743,25/05/2013,,,0,,,27.2,,,22.32,74
83743,25/05/2013,,,1200,4,,,19.2,,,
83743,26/05/2013,,,0,,,27.5,,,22.46,71
83743,26/05/2013,,,1200,0,,,19.8,,,
83743,27/05/2013,,,0,,,28.5,,,24.04,62
83743,27/05/2013,,,1200,0,,,20.7,,,
83743,28/05/2013,,,0,,,30.3,,,24.26,77.25
83743,28/05/2013,,,1200,0,,,21.8,,,
83743,29/05/2013,,,0,,,28.5,,,24.9,64.25
83743,29/05/2013,,,1200,2.3,,,21,,,
83743,30/05/2013,,,0,,,29.6,,,25.26,67.25
83743,30/05/2013,,,1200,0,,,22.9,,,
83743,31/05/2013,,,0,,,24.6,,,21.58,83.75
83743,31/05/2013,,,1200,14.8,,,20.3,,,
83743,01/06/2013,,,0,,,29.4,,,23.2,77.25
83743,01/06/2013,,,1200,1.4,,,18.6,,,
83743,02/06/2013,,,0,,,33,,,25.08,68.5
83743,02/06/2013,,,1200,0,,,19.6,,,
83743,03/06/2013,,,0,,,25.4,,,22.54,88.25
83743,03/06/2013,,,1200,0.2,,,21.1,,,
83743,04/06/2013,,,0,,,24.5,,,21.28,83.5
83743,04/06/2013,,,1200,21.4,,,18.7,,,
83743,05/06/2013,,,0,,,28.5,,,22.56,81
83743,05/06/2013,,,1200,1.8,,,18.1,,,
83743,06/06/2013,,,0,,,30.4,,,24.44,72.5
83743,06/06/2013,,,1200,0,,,20,,,
83743,07/06/2013,,,0,,,30.6,,,24.34,78.5
83743,07/06/2013,,,1200,0,,,21.5,,,
83743,08/06/2013,,,0,,,28.9,,,24.16,80
83743,08/06/2013,,,1200,0,,,22.3,,,
83743,09/06/2013,,,0,,,28.4,,,23.82,72.75
83743,09/06/2013,,,1200,0,,,21.8,,,
83743,10/06/2013,,,0,,,30.9,,,24.3,69.25
83743,10/06/2013,,,1200,0,,,19.9,,,
83743,11/06/2013,,,0,,,30.9,,,24.38,61.75
83743,11/06/2013,,,1200,0,,,20,,,
83743,12/06/2013,,,0,,,29.5,,,24.02,76.25
83743,12/06/2013,,,1200,0,,,21,,,
83743,13/06/2013,,,1200,0,,,21.6,,,
83743,20/06/2013,,,0,,,26.3,,,,
83743,20/06/2013,,,1200,0,,,,,,
83743,21/06/2013,,,0,,,28.1,,,,
83743,21/06/2013,,,1200,0,,,,,,
83743,22/06/2013,,,0,,,29,,,24.84,56.75
83743,22/06/2013,,,1200,0,,,20.8,,,
83743,23/06/2013,,,0,,,23.6,,,21.46,75.5
83743,23/06/2013,,,1200,0,,,20,,,
83743,24/06/2013,,,0,,,24.3,,,21.62,71.25
83743,24/06/2013,,,1200,0.2,,,19,,,
83743,25/06/2013,,,0,,,27.8,,,23.58,70.75
83743,25/06/2013,,,1200,0,,,20.3,,,
83743,26/06/2013,,,0,,,27.2,,,23.4,74.75
83743,26/06/2013,,,1200,0,,,20.8,,,
83743,27/06/2013,,,0,,,27.2,,,23.88,76.75
83743,27/06/2013,,,1200,0,,,20.8,,,
83743,28/06/2013,,,0,,,26.4,,,23.28,81.75
83743,28/06/2013,,,1200,0.3,,,20.8,,,
83743,29/06/2013,,,0,,,30.1,,,25.42,72
83743,29/06/2013,,,1200,0,,,21,,,
83743,30/06/2013,,,0,,,27.5,,,24.36,78.75
83743,30/06/2013,,,1200,0,,,23.2,,,
83743,01/07/2013,,,0,,,27.5,,,22.8,82.5
83743,01/07/2013,,,1200,0,,,20.8,,,
83743,02/07/2013,,,0,,,22,,,19.36,86.25
83743,02/07/2013,,,1200,35,,,18,,,
83743,03/07/2013,,,0,,,24.2,,,20.8,68.5
83743,03/07/2013,,,1200,2.6,,,17.8,,,
83743,04/07/2013,,,0,,,26.6,,,21.58,63.75
83743,04/07/2013,,,1200,0,,,17.8,,,
83743,05/07/2013,,,0,,,26.7,,,21.7,68
83743,05/07/2013,,,1200,0,,,18,,,
83743,06/07/2013,,,0,,,26.7,,,21.62,69.25
83743,06/07/2013,,,1200,0,,,17.6,,,
83743,07/07/2013,,,0,,,28.9,,,22.92,62.75
83743,07/07/2013,,,1200,0,,,18.1,,,
83743,08/07/2013,,,0,,,26.6,,,21.2,78.75
83743,08/07/2013,,,1200,0,,,18.3,,,
83743,09/07/2013,,,0,,,22.1,,,20.44,73.75
83743,09/07/2013,,,1200,7.9,,,19.5,,,
83743,10/07/2013,,,0,,,24.4,,,20.36,71
83743,10/07/2013,,,1200,0,,,17.2,,,
83743,11/07/2013,,,0,,,24.7,,,20.8,68.25
83743,11/07/2013,,,1200,0,,,17.8,,,
83743,12/07/2013,,,0,,,26.3,,,21.8,68
83743,12/07/2013,,,1200,0,,,17.3,,,
83743,13/07/2013,,,0,,,31,,,24.4,64
83743,13/07/2013,,,1200,0,,,18.8,,,
83743,14/07/2013,,,0,,,30,,,24.76,67.25
83743,14/07/2013,,,1200,0,,,21,,,
83743,15/07/2013,,,0,,,30.3,,,23.84,66.5
83743,15/07/2013,,,1200,29,,,20,,,
83743,16/07/2013,,,0,,,23.2,,,21.18,73.25
83743,16/07/2013,,,1200,2.2,,,19.7,,,
83743,17/07/2013,,,0,,,25.7,,,22.66,71.5
83743,17/07/2013,,,1200,0.2,,,19.8,,,
83743,18/07/2013,,,0,,,31,,,24.62,67.5
83743,18/07/2013,,,1200,0,,,19.2,,,
83743,19/07/2013,,,0,,,31.6,,,24.74,67.25
83743,19/07/2013,,,1200,0,,,19.9,,,
83743,20/07/2013,,,0,,,30,,,25.58,70.25
83743,20/07/2013,,,1200,0.5,,,21.5,,,
83743,21/07/2013,,,0,,,32,,,25.76,74.5
83743,21/07/2013,,,1200,0,,,22.8,,,
83743,22/07/2013,,,0,,,27.9,,,23.48,81.75
83743,22/07/2013,,,1200,0,,,21.8,,,
83743,23/07/2013,,,0,,,22,,,19.9,75.25
83743,23/07/2013,,,1200,0.3,,,18.7,,,
83743,24/07/2013,,,0,,,19,,,15.7,89.5
83743,24/07/2013,,,1200,0,,,14.3,,,
83743,25/07/2013,,,0,,,17.2,,,17.68,85
83743,25/07/2013,,,1200,13,,,13.6,,,
83743,26/07/2013,,,0,,,22,,,18.04,76
83743,26/07/2013,,,1200,7,,,14.8,,,
83743,27/07/2013,,,0,,,22.4,,,18.76,75.5
83743,27/07/2013,,,1200,3.4,,,16.6,,,
83743,28/07/2013,,,0,,,23.1,,,18.8,73
83743,28/07/2013,,,1200,0,,,15.3,,,
83743,29/07/2013,,,0,,,23.3,,,19.62,73.25
83743,29/07/2013,,,1200,0,,,17.3,,,
83743,30/07/2013,,,0,,,24.2,,,19.86,71.75
83743,30/07/2013,,,1200,0,,,16.3,,,
83743,31/07/2013,,,0,,,24.5,,,20.72,75
83743,31/07/2013,,,1200,0,,,16.8,,,
83743,01/08/2013,,,0,,,28,,,22.34,63
83743,01/08/2013,,,1200,0,,,17.3,,,
83743,02/08/2013,,,0,,,30,,,23.38,62.25
83743,02/08/2013,,,1200,0,,,17.3,,,
83743,03/08/2013,,,0,,,31.6,,,24.88,56.25
83743,03/08/2013,,,1200,0,,,19.8,,,
83743,04/08/2013,,,0,,,32.2,,,25.04,60.5
83743,04/08/2013,,,1200,0,,,20.1,,,
83743,05/08/2013,,,0,,,24.8,,,22.4,74.75
83743,05/08/2013,,,1200,0,,,21.4,,,
83743,06/08/2013,,,0,,,29.1,,,22.68,72.75
83743,06/08/2013,,,1200,0,,,19.3,,,
83743,07/08/2013,,,0,,,27.2,,,22.86,84.75
83743,07/08/2013,,,1200,0,,,20.3,,,
83743,08/08/2013,,,0,,,30.6,,,24.84,61.25
83743,08/08/2013,,,1200,0,,,19.8,,,
83743,09/08/2013,,,0,,,31,,,26.44,53
83743,09/08/2013,,,1200,0,,,22.2,,,
83743,10/08/2013,,,0,,,31.4,,,24.66,73.5
83743,10/08/2013,,,1200,0,,,22.3,,,
83743,11/08/2013,,,0,,,23.4,,,20.8,66.75
83743,11/08/2013,,,1200,0,,,19,,,
83743,12/08/2013,,,0,,,25.5,,,21.56,76
83743,12/08/2013,,,1200,0,,,18,,,
83743,13/08/2013,,,0,,,31.4,,,25.64,65.25
83743,13/08/2013,,,1200,0,,,19.6,,,
83743,14/08/2013,,,0,,,27.4,,,21.56,73.5
83743,14/08/2013,,,1200,0,,,19,,,
83743,15/08/2013,,,0,,,20.5,,,17.98,64.75
83743,15/08/2013,,,1200,0,,,15.3,,,
83743,16/08/2013,,,0,,,23.8,,,20.04,67.75
83743,16/08/2013,,,1200,0,,,16.6,,,
83743,17/08/2013,,,0,,,22.4,,,20.64,75
83743,17/08/2013,,,1200,0,,,18.8,,,
83743,18/08/2013,,,0,,,21.2,,,19.88,70
83743,18/08/2013,,,1200,3,,,17.3,,,
83743,19/08/2013,,,0,,,23.3,,,20.84,71.25
83743,19/08/2013,,,1200,2.6,,,18.3,,,
83743,20/08/2013,,,0,,,25.1,,,21.58,70.5
83743,20/08/2013,,,1200,0,,,18.8,,,
83743,21/08/2013,,,0,,,28.8,,,23.72,65.25
83743,21/08/2013,,,1200,0,,,19.2,,,
83743,22/08/2013,,,0,,,31.8,,,26.06,58
83743,22/08/2013,,,1200,0,,,20.3,,,
83743,23/08/2013,,,0,,,33.7,,,27.5,51.5
83743,23/08/2013,,,1200,0,,,22.8,,,
83743,24/08/2013,,,0,,,27.1,,,23.8,70.5
83743,24/08/2013,,,1200,0,,,21.3,,,
83743,25/08/2013,,,0,,,30,,,23.98,71.75
83743,25/08/2013,,,1200,0,,,20.6,,,
83743,26/08/2013,,,0,,,27.5,,,22.32,75.25
83743,26/08/2013,,,1200,0,,,19.8,,,
83743,27/08/2013,,,0,,,21.6,,,20.04,75.25
83743,27/08/2013,,,1200,0,,,18.7,,,
83743,28/08/2013,,,0,,,23.5,,,19.72,56
83743,28/08/2013,,,1200,0,,,18.1,,,
83743,29/08/2013,,,0,,,23.2,,,19.64,70.5
83743,29/08/2013,,,1200,0,,,16,,,
83743,30/08/2013,,,0,,,26,,,21.56,66.5
83743,30/08/2013,,,1200,0,,,17.6,,,
83743,31/08/2013,,,0,,,27.2,,,22.36,59.25
83743,31/08/2013,,,1200,0,,,17.6,,,
83743,01/09/2013,,,0,,,29.4,,,24.78,59.25
83743,01/09/2013,,,1200,0,,,19.8,,,
83743,02/09/2013,,,0,,,32.9,,,26.4,60.25
83743,02/09/2013,,,1200,0,,,20.2,,,
83743,03/09/2013,,,0,,,31.4,,,25.82,58.5
83743,03/09/2013,,,1200,0,,,22.9,,,
83743,04/09/2013,,,0,,,23.6,,,20.48,88.5
83743,04/09/2013,,,1200,15.3,,,18.8,,,
83743,05/09/2013,,,0,,,23.2,,,21,71.75
83743,05/09/2013,,,1200,39.3,,,18.6,,,
83743,06/09/2013,,,0,,,23.8,,,21.3,65.5
83743,06/09/2013,,,1200,0,,,19.3,,,
83743,07/09/2013,,,0,,,25.1,,,21.52,67
83743,07/09/2013,,,1200,0,,,18.1,,,
83743,08/09/2013,,,0,,,30.1,,,23.82,65.75
83743,08/09/2013,,,1200,0,,,18.8,,,
83743,09/09/2013,,,0,,,28.4,,,24.34,63.5
83743,09/09/2013,,,1200,0,,,20.1,,,
83743,10/09/2013,,,0,,,26.3,,,23.38,76.75
83743,10/09/2013,,,1200,0,,,21.2,,,
83743,11/09/2013,,,0,,,29.5,,,24.3,64.75
83743,11/09/2013,,,1200,0,,,20.6,,,
83743,12/09/2013,,,0,,,31.1,,,24.68,58.5
83743,12/09/2013,,,1200,0,,,20.6,,,
83743,13/09/2013,,,0,,,30.8,,,25.56,60.75
83743,13/09/2013,,,1200,0,,,20.6,,,
83743,14/09/2013,,,0,,,32.4,,,26.88,54
83743,14/09/2013,,,1200,0,,,21.8,,,
83743,15/09/2013,,,0,,,33.9,,,27.8,58
83743,15/09/2013,,,1200,0,,,22.5,,,
83743,16/09/2013,,,0,,,35.8,,,28.5,59.25
83743,16/09/2013,,,1200,0,,,23.5,,,
83743,17/09/2013,,,0,,,30.4,,,25.98,69.75
83743,17/09/2013,,,1200,0,,,21.2,,,
83743,18/09/2013,,,0,,,26.1,,,23.76,73.5
83743,18/09/2013,,,1200,1.6,,,22.5,,,
83743,19/09/2013,,,0,,,27,,,23.58,81
83743,19/09/2013,,,1200,0,,,21.3,,,
83743,20/09/2013,,,0,,,30,,,25.92,73.25
83743,20/09/2013,,,1200,0,,,23,,,
83743,21/09/2013,,,0,,,35.6,,,29.36,49.5
83743,21/09/2013,,,1200,0,,,22.4,,,
83743,22/09/2013,,,0,,,31.4,,,26.3,70.75
83743,22/09/2013,,,1200,0,,,24.5,,,
83743,23/09/2013,,,0,,,28.6,,,24.2,79.25
83743,23/09/2013,,,1200,0,,,23,,,
83743,24/09/2013,,,0,,,25.2,,,22.64,86
83743,24/09/2013,,,1200,0.4,,,21.6,,,
83743,25/09/2013,,,0,,,22.5,,,19.88,61
83743,25/09/2013,,,1200,2.3,,,18.7,,,
83743,26/09/2013,,,0,,,24.2,,,20.36,54.75
83743,26/09/2013,,,1200,0.7,,,17.3,,,
83743,27/09/2013,,,0,,,22.6,,,20.14,59.75
83743,27/09/2013,,,1200,0,,,17.3,,,
83743,28/09/2013,,,0,,,24.7,,,21.38,61.5
83743,28/09/2013,,,1200,0,,,18.4,,,
83743,29/09/2013,,,0,,,23.5,,,21.44,81
83743,29/09/2013,,,1200,2.5,,,19.1,,,
83743,30/09/2013,,,0,,,26,,,23.12,76.25
83743,30/09/2013,,,1200,0.6,,,19.4,,,
83743,01/10/2013,,,0,,,31,,,25.74,63
83743,01/10/2013,,,1200,0,,,22.3,,,
83743,02/10/2013,,,0,,,25.3,,,22.5,83
83743,02/10/2013,,,1200,0.3,,,21.8,,,
83743,03/10/2013,,,0,,,24.9,,,23.38,81.5
83743,03/10/2013,,,1200,2.9,,,19.8,,,
83743,04/10/2013,,,0,,,24.5,,,23.58,88
83743,04/10/2013,,,1200,0,,,21.8,,,
83743,05/10/2013,,,0,,,25.3,,,23.14,74.75
83743,05/10/2013,,,1200,13.1,,,21.8,,,
83743,06/10/2013,,,0,,,25.6,,,21.5,60.5
83743,06/10/2013,,,1200,0,,,19,,,
83743,07/10/2013,,,0,,,22.3,,,19.5,83
83743,07/10/2013,,,1200,0,,,17.9,,,
83743,08/10/2013,,,0,,,24,,,20.74,64.25
83743,08/10/2013,,,1200,3.7,,,17.5,,,
83743,09/10/2013,,,0,,,25.9,,,21.68,60.25
83743,09/10/2013,,,1200,0,,,18.3,,,
83743,10/10/2013,,,0,,,26.1,,,22.36,58
83743,10/10/2013,,,1200,0,,,19.3,,,
83743,11/10/2013,,,0,,,27.4,,,22.48,64
83743,11/10/2013,,,1200,0,,,18.8,,,
83743,12/10/2013,,,0,,,29.2,,,23.78,61
83743,12/10/2013,,,1200,0,,,20.1,,,
83743,13/10/2013,,,0,,,31,,,25.54,68.75
83743,13/10/2013,,,1200,0,,,21.2,,,
83743,14/10/2013,,,0,,,33.8,,,27.82,63.75
83743,14/10/2013,,,1200,0,,,22.5,,,
83743,15/10/2013,,,0,,,28.7,,,25.44,69.75
83743,15/10/2013,,,1200,0,,,23.3,,,
83743,16/10/2013,,,0,,,24.8,,,22.28,93.75
83743,16/10/2013,,,1200,12.4,,,21.4,,,
83743,17/10/2013,,,0,,,26.5,,,23.46,86.5
83743,17/10/2013,,,1200,13.9,,,21.3,,,
83743,18/10/2013,,,0,,,25.5,,,22.68,82.75
83743,18/10/2013,,,1200,2.4,,,21.1,,,
83743,19/10/2013,,,0,,,27.2,,,23.24,74.25
83743,19/10/2013,,,1200,10.7,,,19.8,,,
83743,20/10/2013,,,0,,,27.3,,,24.74,74.5
83743,20/10/2013,,,1200,0,,,21.7,,,
83743,21/10/2013,,,0,,,37.1,,,29.96,62
83743,21/10/2013,,,1200,0,,,23,,,
83743,22/10/2013,,,0,,,32,,,26.6,69.25
83743,22/10/2013,,,1200,0,,,24.4,,,
83743,23/10/2013,,,0,,,28.4,,,26.18,76.5
83743,23/10/2013,,,1200,0,,,23.5,,,
83743,24/10/2013,,,0,,,34.3,,,27.66,69
83743,24/10/2013,,,1200,0,,,23,,,
83743,25/10/2013,,,0,,,27.8,,,25.3,80.25
83743,25/10/2013,,,1200,0,,,24,,,
83743,26/10/2013,,,0,,,27,,,24.06,81
83743,26/10/2013,,,1200,0.6,,,22.1,,,
83743,27/10/2013,,,0,,,34.3,,,27.04,63
83743,27/10/2013,,,1200,0,,,23,,,
83743,28/10/2013,,,0,,,26.7,,,23.14,66.75
83743,28/10/2013,,,1200,1.1,,,21.3,,,
83743,29/10/2013,,,0,,,24.4,,,21.96,68.5
83743,29/10/2013,,,1200,0,,,19.6,,,
83743,30/10/2013,,,0,,,24.6,,,22.26,77
83743,30/10/2013,,,1200,0,,,20.3,,,
83743,31/10/2013,,,0,,,23.5,,,21.42,71.5
83743,31/10/2013,,,1200,0,,,20.3,,,
83743,01/11/2013,,,0,,,26.9,,,22.9,71.5
83743,01/11/2013,,,1200,0,,,19.8,,,
83743,02/11/2013,,,0,,,27.6,,,23.16,69.75
83743,02/11/2013,,,1200,0,,,19.8,,,
83743,03/11/2013,,,0,,,29.7,,,24.62,58
83743,03/11/2013,,,1200,0,,,19.8,,,
83743,04/11/2013,,,0,,,32.1,,,25.46,63.25
83743,04/11/2013,,,1200,0,,,21.2,,,
83743,05/11/2013,,,0,,,25.6,,,22.54,79
83743,05/11/2013,,,1200,0,,,20.1,,,
83743,06/11/2013,,,0,,,21.8,,,20.46,90.75
83743,06/11/2013,,,1200,0.8,,,19.3,,,
83743,07/11/2013,,,0,,,21.4,,,20.36,91.25
83743,07/11/2013,,,1200,36.8,,,19.4,,,
83743,08/11/2013,,,0,,,26.8,,,22.7,79.25
83743,08/11/2013,,,1200,10.5,,,19.9,,,
83743,09/11/2013,,,0,,,27,,,23.78,79.25
83743,09/11/2013,,,1200,0,,,21.3,,,
83743,10/11/2013,,,0,,,28,,,25,77.75
83743,10/11/2013,,,1200,0,,,22.8,,,
83743,11/11/2013,,,0,,,36.7,,,30.8,58.25
83743,11/11/2013,,,1200,0,,,25.4,,,
83743,12/11/2013,,,0,,,40.1,,,30.1,63.75
83743,12/11/2013,,,1200,0,,,25.4,,,
83743,13/11/2013,,,0,,,28.4,,,24.64,59.25
83743,13/11/2013,,,1200,7.6,,,22.6,,,
83743,14/11/2013,,,0,,,25.6,,,23.36,68.25
83743,14/11/2013,,,1200,0,,,21.4,,,
83743,15/11/2013,,,0,,,28,,,24.86,66
83743,15/11/2013,,,1200,0,,,20.3,,,
83743,16/11/2013,,,0,,,36.6,,,29.16,50
83743,16/11/2013,,,1200,0,,,23,,,
83743,17/11/2013,,,0,,,29.7,,,23.74,87
83743,17/11/2013,,,1200,0.2,,,20,,,
83743,18/11/2013,,,0,,,26.9,,,23.12,78.25
83743,18/11/2013,,,1200,8.3,,,20,,,
83743,19/11/2013,,,0,,,30,,,26.72,72.25
83743,19/11/2013,,,1200,0,,,21.8,,,
83743,20/11/2013,,,0,,,33.8,,,28.62,78.5
83743,20/11/2013,,,1200,0,,,23.9,,,
83743,21/11/2013,,,0,,,36.8,,,30.62,57
83743,21/11/2013,,,1200,0,,,23.6,,,
83743,22/11/2013,,,0,,,32,,,25.1,82.5
83743,22/11/2013,,,1200,0,,,22.5,,,
83743,23/11/2013,,,0,,,24.2,,,22.54,88.5
83743,23/11/2013,,,1200,17.3,,,21.3,,,
83743,24/11/2013,,,0,,,24.9,,,23.24,86
83743,24/11/2013,,,1200,8.9,,,21.7,,,
83743,25/11/2013,,,0,,,25.6,,,22.48,88.75
83743,25/11/2013,,,1200,4.8,,,21,,,
83743,26/11/2013,,,0,,,26,,,23.28,82.25
83743,26/11/2013,,,1200,13.7,,,21.6,,,
83743,27/11/2013,,,0,,,30.4,,,26.26,65.5
83743,27/11/2013,,,1200,2.4,,,22.3,,,
83743,28/11/2013,,,0,,,35.1,,,30.3,56.25
83743,28/11/2013,,,1200,0,,,24.6,,,
83743,29/11/2013,,,0,,,31.4,,,28.04,78.5
83743,29/11/2013,,,1200,0,,,25.6,,,
83743,30/11/2013,,,0,,,29,,,25.6,82
83743,30/11/2013,,,1200,0.3,,,23.8,,,
83743,01/12/2013,,,0,,,26,,,25.02,87.5
83743,01/12/2013,,,1200,9.4,,,23.8,,,
83743,02/12/2013,,,0,,,30.2,,,26.8,78.25
83743,02/12/2013,,,1200,5.5,,,23.6,,,
83743,03/12/2013,,,0,,,33.6,,,28.36,70.25
83743,03/12/2013,,,1200,0,,,25.6,,,
83743,04/12/2013,,,0,,,32.2,,,28.62,61
83743,04/12/2013,,,1200,0,,,24.3,,,
83743,05/12/2013,,,0,,,38,,,27.28,73.75
83743,05/12/2013,,,1200,0,,,23,,,
83743,06/12/2013,,,0,,,28.6,,,25.44,68
83743,06/12/2013,,,1200,21.5,,,21.7,,,
83743,07/12/2013,,,0,,,29.1,,,25.5,79
83743,07/12/2013,,,1200,0,,,23.2,,,
83743,08/12/2013,,,0,,,28.2,,,26.06,74.75
83743,08/12/2013,,,1200,0,,,24.5,,,
83743,09/12/2013,,,0,,,33.4,,,29.08,68.5
83743,09/12/2013,,,1200,0,,,24,,,
83743,10/12/2013,,,0,,,36.2,,,29.42,74.5
83743,10/12/2013,,,1200,0,,,26.1,,,
83743,11/12/2013,,,0,,,26.8,,,22.98,92
83743,11/12/2013,,,1200,109.8,,,21.5,,,
83743,12/12/2013,,,0,,,26.8,,,23.72,80.25
83743,12/12/2013,,,1200,20.6,,,22.4,,,
83743,13/12/2013,,,0,,,26.2,,,24.04,72.75
83743,13/12/2013,,,1200,1.4,,,22.2,,,
83743,14/12/2013,,,0,,,27.6,,,24.76,74.25
83743,14/12/2013,,,1200,0,,,21.8,,,
83743,15/12/2013,,,0,,,27.2,,,25,74
83743,15/12/2013,,,1200,0,,,23.1,,,
83743,16/12/2013,,,0,,,26.8,,,23.44,78.5
83743,16/12/2013,,,1200,0,,,20.8,,,
83743,17/12/2013,,,0,,,26.2,,,23.52,80
83743,17/12/2013,,,1200,0.3,,,21.6,,,
83743,18/12/2013,,,0,,,26.4,,,23.68,83.75
83743,18/12/2013,,,1200,0,,,21.8,,,
83743,19/12/2013,,,0,,,27.8,,,24.46,76.5
83743,19/12/2013,,,1200,8.8,,,21.8,,,
83743,20/12/2013,,,0,,,30.2,,,26.08,70.5
83743,20/12/2013,,,1200,0,,,23,,,
